emp_no,first_name,last_name,title,from_date,to_date,salary
443470,Valeri,Murtha,Senior Staff,1988-09-01,9999-01-01,"$53,840.00"
443510,Martial,Poupard,Senior Engineer,1991-03-05,9999-01-01,"$40,000.00"
443510,Martial,Poupard,Engineer,1986-03-05,1991-03-05,"$40,000.00"
443554,Yolla,Klyachko,Engineer,1999-10-21,9999-01-01,"$40,000.00"
443557,Ute,Androutsos,Senior Staff,1991-12-10,9999-01-01,"$57,872.00"
443557,Ute,Androutsos,Staff,1985-12-10,1991-12-10,"$57,872.00"
443562,Zorica,Panwar,Senior Engineer,2001-08-04,9999-01-01,"$63,515.00"
443562,Zorica,Panwar,Engineer,1992-08-04,2001-08-04,"$63,515.00"
443571,Siddarth,Garrabrants,Senior Staff,1990-07-17,9999-01-01,"$59,916.00"
443571,Siddarth,Garrabrants,Staff,1985-07-17,1990-07-17,"$59,916.00"
443573,Sanjiv,Rosiles,Engineer,1997-02-07,9999-01-01,"$40,000.00"
443591,Haldun,Lamparter,Senior Engineer,1996-11-05,9999-01-01,"$51,668.00"
443591,Haldun,Lamparter,Engineer,1988-11-05,1996-11-05,"$51,668.00"
443592,Dante,Wursthorn,Senior Engineer,1996-12-26,9999-01-01,"$40,000.00"
443592,Dante,Wursthorn,Engineer,1991-12-27,1996-12-26,"$40,000.00"
443592,Dante,Wursthorn,Assistant Engineer,1986-12-27,1991-12-27,"$40,000.00"
443617,Hercules,Molberg,Senior Staff,1991-12-07,9999-01-01,"$53,259.00"
443617,Hercules,Molberg,Staff,1986-12-07,1991-12-07,"$53,259.00"
443634,Conor,Cusworth,Senior Engineer,1992-12-23,9999-01-01,"$40,000.00"
443634,Conor,Cusworth,Engineer,1987-12-24,1992-12-23,"$40,000.00"
443637,Mohua,Guenter,Senior Staff,2000-01-13,9999-01-01,"$70,563.00"
443637,Mohua,Guenter,Staff,1995-01-13,2000-01-13,"$70,563.00"
443640,Martine,Rosaz,Senior Engineer,2001-01-12,9999-01-01,"$89,199.00"
443640,Martine,Rosaz,Engineer,1993-01-12,2001-01-12,"$89,199.00"
443647,Serif,Feldmann,Senior Engineer,1996-04-01,9999-01-01,"$40,000.00"
443647,Serif,Feldmann,Engineer,1988-04-01,1996-04-01,"$40,000.00"
443666,Bluma,Cherinka,Senior Engineer,1993-11-25,9999-01-01,"$48,698.00"
443666,Bluma,Cherinka,Engineer,1985-11-25,1993-11-25,"$48,698.00"
443676,Masasuke,Gide,Senior Staff,1995-08-26,9999-01-01,"$66,175.00"
443676,Masasuke,Gide,Staff,1989-08-26,1995-08-26,"$66,175.00"
443677,True,Parfitt,Senior Staff,1996-10-07,9999-01-01,"$40,867.00"
443677,True,Parfitt,Staff,1987-10-08,1996-10-07,"$40,867.00"
443686,Tokuyasu,Polajnar,Senior Engineer,1989-12-06,9999-01-01,"$50,650.00"
443696,Henk,Douceur,Senior Staff,1994-12-21,9999-01-01,"$40,000.00"
443696,Henk,Douceur,Staff,1989-12-21,1994-12-21,"$40,000.00"
443710,Margo,Stille,Engineer,1999-02-21,9999-01-01,"$58,129.00"
443710,Margo,Stille,Assistant Engineer,1990-02-21,1999-02-21,"$58,129.00"
443713,Susumu,Besancenot,Technique Leader,1992-11-08,9999-01-01,"$60,912.00"
443715,Arif,Schonegge,Senior Engineer,1997-07-15,9999-01-01,"$47,543.00"
443715,Arif,Schonegge,Engineer,1989-07-15,1997-07-15,"$47,543.00"
443717,Hugh,Erdi,Senior Engineer,1996-11-19,9999-01-01,"$46,102.00"
443717,Hugh,Erdi,Engineer,1990-11-20,1996-11-19,"$46,102.00"
443733,Volkmar,Welham,Senior Staff,1995-01-11,9999-01-01,"$82,169.00"
443733,Volkmar,Welham,Staff,1986-01-11,1995-01-11,"$82,169.00"
443735,Boriana,Guenter,Engineer,1998-07-19,9999-01-01,"$40,000.00"
443737,Kazuhisa,Zolotykh,Senior Engineer,1996-09-10,9999-01-01,"$43,119.00"
443737,Kazuhisa,Zolotykh,Engineer,1990-09-11,1996-09-10,"$43,119.00"
443738,Genki,Decleir,Senior Engineer,2001-07-14,9999-01-01,"$61,634.00"
443738,Genki,Decleir,Engineer,1993-07-14,2001-07-14,"$61,634.00"
443747,Sorina,Genther,Senior Staff,2002-03-26,9999-01-01,"$62,440.00"
443747,Sorina,Genther,Staff,1994-03-26,2002-03-26,"$62,440.00"
443752,Chinhyun,Rosiles,Technique Leader,1996-04-07,9999-01-01,"$66,846.00"
443759,Branimir,Comte,Senior Staff,1995-04-23,9999-01-01,"$66,063.00"
443759,Branimir,Comte,Staff,1989-04-23,1995-04-23,"$66,063.00"
443762,Masamitsu,Suomi,Senior Staff,1995-09-18,9999-01-01,"$40,000.00"
443762,Masamitsu,Suomi,Staff,1989-09-18,1995-09-18,"$40,000.00"
443766,Van,Peot,Senior Engineer,1992-10-07,9999-01-01,"$59,690.00"
443766,Van,Peot,Engineer,1987-10-08,1992-10-07,"$59,690.00"
443797,Nirmal,Armand,Engineer,1996-11-02,9999-01-01,"$40,000.00"
443801,Yefim,Gopalakrishnan,Senior Staff,1991-05-24,9999-01-01,"$45,440.00"
443801,Yefim,Gopalakrishnan,Staff,1986-05-24,1991-05-24,"$45,440.00"
443823,Chaitali,Axelband,Senior Staff,2002-04-13,9999-01-01,"$54,033.00"
443823,Chaitali,Axelband,Staff,1995-04-13,2002-04-13,"$54,033.00"
443829,Taiji,Baez,Senior Engineer,1991-06-09,9999-01-01,"$72,262.00"
443829,Taiji,Baez,Engineer,1985-06-09,1991-06-09,"$72,262.00"
443836,Teruyuki,Swiss,Engineer,1995-04-23,9999-01-01,"$40,000.00"
443838,Rimon,McClure,Senior Staff,1995-11-28,9999-01-01,"$40,000.00"
443838,Rimon,McClure,Staff,1988-11-27,1995-11-28,"$40,000.00"
443840,Oguz,Fairtlough,Staff,1996-06-17,9999-01-01,"$74,433.00"
443846,Uwe,Junet,Senior Engineer,1993-09-19,9999-01-01,"$40,000.00"
443846,Uwe,Junet,Engineer,1988-09-19,1993-09-19,"$40,000.00"
443847,Leucio,Ligten,Engineer,1999-12-01,9999-01-01,"$50,107.00"
443878,Oksana,Sifakis,Senior Staff,1994-04-11,9999-01-01,"$48,147.00"
443878,Oksana,Sifakis,Staff,1988-04-11,1994-04-11,"$48,147.00"
443909,Fumiya,Detkin,Senior Staff,1997-07-30,9999-01-01,"$50,330.00"
443917,Amstein,Lores,Senior Staff,1992-11-25,9999-01-01,"$91,273.00"
443917,Amstein,Lores,Staff,1986-11-26,1992-11-25,"$91,273.00"
443924,Tooru,Luca,Senior Engineer,1986-05-27,9999-01-01,"$55,593.00"
443925,Franziska,Jenevein,Senior Engineer,1996-10-27,9999-01-01,"$49,635.00"
443927,Geoffrey,Codenie,Senior Staff,1985-03-01,9999-01-01,"$48,966.00"
443928,Navid,Zschoche,Engineer,1996-12-07,9999-01-01,"$40,000.00"
443930,Pramod,Schaft,Engineer,1999-01-12,9999-01-01,"$45,283.00"
443942,Kwan,Heystek,Senior Staff,1998-03-11,9999-01-01,"$59,026.00"
443945,Shimshon,Meriste,Senior Staff,1998-08-11,9999-01-01,"$47,693.00"
443945,Shimshon,Meriste,Staff,1990-08-11,1998-08-11,"$47,693.00"
443967,Valery,Nourani,Senior Staff,1995-02-17,9999-01-01,"$52,359.00"
443967,Valery,Nourani,Staff,1988-02-17,1995-02-17,"$52,359.00"
443971,Dannz,Schreiter,Engineer,1994-06-25,9999-01-01,"$40,000.00"
443979,Wayne,Oaver,Senior Engineer,1999-09-23,9999-01-01,"$40,000.00"
443979,Wayne,Oaver,Engineer,1994-09-23,1999-09-23,"$40,000.00"
443980,Sibyl,Geffroy,Senior Staff,1994-10-30,9999-01-01,"$40,000.00"
443986,Munenori,Tischendorf,Senior Staff,1998-07-22,9999-01-01,"$48,609.00"
443996,JiYoung,Suomi,Senior Staff,1989-04-28,9999-01-01,"$46,939.00"
444004,Adit,Baig,Senior Engineer,1992-11-06,9999-01-01,"$40,083.00"
444034,Jackson,Bernardeschi,Senior Staff,1991-05-15,9999-01-01,"$58,575.00"
444034,Jackson,Bernardeschi,Staff,1986-05-15,1991-05-15,"$58,575.00"
444039,Kasidit,Redmiles,Senior Engineer,1987-08-23,9999-01-01,"$40,000.00"
444052,Shuky,Brobst,Senior Staff,1996-05-15,9999-01-01,"$48,013.00"
444052,Shuky,Brobst,Staff,1989-05-15,1996-05-15,"$48,013.00"
444054,Prodip,Godskesen,Senior Staff,2000-10-18,9999-01-01,"$48,905.00"
444054,Prodip,Godskesen,Staff,1995-10-19,2000-10-18,"$48,905.00"
444060,Niteen,Deyuan,Staff,1998-07-14,9999-01-01,"$40,000.00"
444061,Gal,Merks,Senior Staff,2000-10-21,9999-01-01,"$59,478.00"
444061,Gal,Merks,Staff,1993-10-21,2000-10-21,"$59,478.00"
444094,Radhakrishnan,Alvarado,Senior Staff,1993-01-21,9999-01-01,"$48,898.00"
444094,Radhakrishnan,Alvarado,Staff,1988-01-22,1993-01-21,"$48,898.00"
444108,Ung,McClure,Senior Staff,1992-06-20,9999-01-01,"$49,901.00"
444108,Ung,McClure,Staff,1985-06-20,1992-06-20,"$49,901.00"
444121,Takahito,Harllee,Senior Staff,1988-07-11,9999-01-01,"$40,000.00"
444136,Qunsheng,Straney,Senior Engineer,1995-06-26,9999-01-01,"$63,338.00"
444136,Qunsheng,Straney,Engineer,1987-06-26,1995-06-26,"$63,338.00"
444141,Kokou,Coombs,Senior Engineer,1994-07-24,9999-01-01,"$59,771.00"
444141,Kokou,Coombs,Engineer,1987-07-24,1994-07-24,"$59,771.00"
444148,Jamaludin,Wendorf,Senior Engineer,1996-01-13,9999-01-01,"$40,000.00"
444151,Nahum,Avouris,Senior Staff,1985-08-03,9999-01-01,"$40,000.00"
444152,Nahum,Nastansky,Senior Engineer,1993-02-04,9999-01-01,"$41,490.00"
444152,Nahum,Nastansky,Engineer,1985-02-04,1993-02-04,"$41,490.00"
444163,Uriel,Gente,Senior Staff,1997-05-17,9999-01-01,"$90,466.00"
444163,Uriel,Gente,Staff,1988-05-17,1997-05-17,"$90,466.00"
444167,Tremaine,Malabarba,Senior Engineer,1992-04-28,9999-01-01,"$52,222.00"
444167,Tremaine,Malabarba,Engineer,1986-04-29,1992-04-28,"$52,222.00"
444173,Steve,Matteis,Senior Staff,1993-09-03,9999-01-01,"$40,000.00"
444173,Steve,Matteis,Staff,1988-09-03,1993-09-03,"$40,000.00"
444183,Divier,Provine,Staff,1999-07-25,9999-01-01,"$66,191.00"
444188,Ramachenga,McClure,Senior Engineer,1996-10-17,9999-01-01,"$56,624.00"
444188,Ramachenga,McClure,Engineer,1987-10-18,1996-10-17,"$56,624.00"
444201,Yuichiro,Constantine,Senior Engineer,1986-07-06,9999-01-01,"$58,203.00"
444203,Parke,Stassinopoulos,Senior Engineer,1994-03-12,9999-01-01,"$40,000.00"
444203,Parke,Stassinopoulos,Engineer,1986-03-12,1994-03-12,"$40,000.00"
444209,Bluma,Shumilov,Senior Engineer,1997-03-10,9999-01-01,"$45,665.00"
444209,Bluma,Shumilov,Engineer,1988-03-10,1997-03-10,"$45,665.00"
444212,Van,Porotnikoff,Senior Staff,1986-09-24,9999-01-01,"$60,017.00"
444223,Krisda,Ramsay,Senior Staff,1996-01-15,9999-01-01,"$96,459.00"
444223,Krisda,Ramsay,Staff,1988-01-15,1996-01-15,"$96,459.00"
444274,Bokyung,Uludag,Senior Staff,1994-05-06,9999-01-01,"$69,819.00"
444274,Bokyung,Uludag,Staff,1985-05-06,1994-05-06,"$69,819.00"
444283,Boriana,Luke,Senior Staff,1992-11-06,9999-01-01,"$40,000.00"
444283,Boriana,Luke,Staff,1987-11-07,1992-11-06,"$40,000.00"
444286,Kien,Lamba,Senior Staff,1992-06-02,9999-01-01,"$60,100.00"
444286,Kien,Lamba,Staff,1987-06-03,1992-06-02,"$60,100.00"
444299,Moie,Cyre,Senior Staff,1988-09-13,9999-01-01,"$40,000.00"
444312,Baocai,Polajnar,Senior Engineer,1994-01-19,9999-01-01,"$49,322.00"
444312,Baocai,Polajnar,Engineer,1986-01-19,1994-01-19,"$49,322.00"
444353,Mansur,Zeilberger,Engineer,1999-12-18,9999-01-01,"$91,505.00"
444370,Masanao,Genin,Senior Staff,2002-04-12,9999-01-01,"$40,000.00"
444370,Masanao,Genin,Staff,1997-04-12,2002-04-12,"$40,000.00"
444373,Sastry,Hitomi,Senior Staff,1991-07-31,9999-01-01,"$40,000.00"
444373,Sastry,Hitomi,Staff,1986-07-31,1991-07-31,"$40,000.00"
444374,Shigehito,Swen,Senior Staff,1988-06-19,9999-01-01,"$55,103.00"
444379,Atreye,Ranka,Senior Engineer,1993-12-04,9999-01-01,"$41,769.00"
444379,Atreye,Ranka,Engineer,1986-12-04,1993-12-04,"$41,769.00"
444380,Gor,Conta,Senior Engineer,1996-07-21,9999-01-01,"$40,000.00"
444380,Gor,Conta,Engineer,1987-07-22,1996-07-21,"$40,000.00"
444388,Gudjon,Flexer,Senior Engineer,1994-08-01,9999-01-01,"$40,000.00"
444388,Gudjon,Flexer,Engineer,1985-08-01,1994-08-01,"$40,000.00"
444396,Make,Highland,Senior Engineer,1999-09-09,9999-01-01,"$40,000.00"
444396,Make,Highland,Engineer,1990-09-09,1999-09-09,"$40,000.00"
444420,Gita,Ramsay,Senior Engineer,1985-04-22,9999-01-01,"$40,000.00"
444421,Chaoyi,Tsunoo,Senior Staff,1987-08-08,9999-01-01,"$40,000.00"
444435,Yahiko,Narwekar,Engineer,1996-04-20,9999-01-01,"$44,554.00"
444435,Yahiko,Narwekar,Assistant Engineer,1987-04-21,1996-04-20,"$44,554.00"
444447,Chuanti,Leuchs,Senior Staff,1992-06-18,9999-01-01,"$84,725.00"
444447,Chuanti,Leuchs,Staff,1986-06-19,1992-06-18,"$84,725.00"
444450,Mohua,Terwilliger,Engineer,1994-12-16,9999-01-01,"$40,000.00"
444483,Naraig,Rahimi,Senior Engineer,1995-06-03,9999-01-01,"$43,130.00"
444483,Naraig,Rahimi,Engineer,1989-06-03,1995-06-03,"$43,130.00"
444494,Hugo,Merle,Senior Staff,2001-08-24,9999-01-01,"$54,160.00"
444494,Hugo,Merle,Staff,1992-08-24,2001-08-24,"$54,160.00"
444496,Yuriy,Jording,Senior Engineer,1993-09-18,9999-01-01,"$40,000.00"
444496,Yuriy,Jording,Engineer,1986-09-18,1993-09-18,"$40,000.00"
444501,Mostafa,Bernick,Technique Leader,1988-10-15,9999-01-01,"$40,000.00"
444503,Koichi,Garnham,Engineer,1998-11-30,9999-01-01,"$40,000.00"
444505,Hyuckchul,Auyong,Senior Engineer,1998-12-11,9999-01-01,"$68,413.00"
444505,Hyuckchul,Auyong,Engineer,1993-12-11,1998-12-11,"$68,413.00"
444505,Hyuckchul,Auyong,Assistant Engineer,1988-12-11,1993-12-11,"$68,413.00"
444508,Kaijung,Bahl,Senior Staff,1990-08-29,9999-01-01,"$83,300.00"
444508,Kaijung,Bahl,Staff,1985-08-29,1990-08-29,"$83,300.00"
444521,Lijie,Vecchi,Senior Engineer,1999-04-09,9999-01-01,"$40,000.00"
444551,Ipke,Gien,Senior Staff,1993-11-13,9999-01-01,"$50,220.00"
444551,Ipke,Gien,Staff,1986-11-13,1993-11-13,"$50,220.00"
444553,Nikolaus,Gluchowski,Senior Staff,2002-05-25,9999-01-01,"$97,585.00"
444553,Nikolaus,Gluchowski,Staff,1996-05-25,2002-05-25,"$97,585.00"
444558,Ebru,Maliniak,Engineer,1996-11-29,9999-01-01,"$40,000.00"
444560,Jeane,Kilgour,Senior Engineer,1993-02-01,9999-01-01,"$59,747.00"
444560,Jeane,Kilgour,Engineer,1987-02-02,1993-02-01,"$59,747.00"
444568,Valter,Kroll,Staff,1996-08-22,9999-01-01,"$40,000.00"
444575,Masaru,Thummel,Senior Staff,1992-02-23,9999-01-01,"$40,000.00"
444575,Masaru,Thummel,Staff,1987-02-23,1992-02-23,"$40,000.00"
444590,Bouchung,Ranft,Senior Engineer,1994-06-08,9999-01-01,"$43,155.00"
444590,Bouchung,Ranft,Engineer,1987-06-08,1994-06-08,"$43,155.00"
444595,Masako,Papadias,Senior Engineer,1992-03-17,9999-01-01,"$50,261.00"
444605,Iara,Skafidas,Senior Staff,1993-12-22,9999-01-01,"$70,448.00"
444605,Iara,Skafidas,Staff,1986-12-22,1993-12-22,"$70,448.00"
444621,Persi,Hardjono,Senior Staff,1993-07-15,9999-01-01,"$70,490.00"
444621,Persi,Hardjono,Staff,1987-07-16,1993-07-15,"$70,490.00"
444626,Ingemar,Heiserman,Senior Staff,1997-01-20,9999-01-01,"$40,000.00"
444626,Ingemar,Heiserman,Staff,1988-01-21,1997-01-20,"$40,000.00"
444641,Unal,Zallocco,Senior Engineer,2002-05-06,9999-01-01,"$58,458.00"
444641,Unal,Zallocco,Engineer,1997-05-06,2002-05-06,"$58,458.00"
444641,Unal,Zallocco,Assistant Engineer,1992-05-06,1997-05-06,"$58,458.00"
444650,Cristinel,Ghelli,Senior Engineer,1994-03-25,9999-01-01,"$57,019.00"
444650,Cristinel,Ghelli,Engineer,1986-03-25,1994-03-25,"$57,019.00"
444659,Adit,Orsini,Senior Staff,1997-02-21,9999-01-01,"$40,000.00"
444662,Huan,Olivero,Engineer,1997-01-09,9999-01-01,"$76,851.00"
444664,Odysseas,Horswill,Staff,1998-01-28,9999-01-01,"$40,000.00"
444673,Taisook,Kruskal,Senior Staff,1995-06-22,9999-01-01,"$40,000.00"
444673,Taisook,Kruskal,Staff,1986-06-22,1995-06-22,"$40,000.00"
444687,Mokhtar,Braccini,Engineer,1994-01-03,9999-01-01,"$50,444.00"
444691,Arunachalam,Boreale,Senior Staff,1987-10-20,9999-01-01,"$60,389.00"
444694,Perry,Peac,Senior Staff,1995-04-18,9999-01-01,"$52,659.00"
444694,Perry,Peac,Staff,1987-04-18,1995-04-18,"$52,659.00"
444697,Fuqing,Emden,Senior Engineer,1996-04-25,9999-01-01,"$48,896.00"
444697,Fuqing,Emden,Engineer,1988-04-25,1996-04-25,"$48,896.00"
444707,Brewster,Huhdanpaa,Senior Staff,1987-03-16,9999-01-01,"$43,974.00"
444720,Junichi,Rosin,Senior Staff,1995-09-19,9999-01-01,"$40,000.00"
444720,Junichi,Rosin,Staff,1988-09-18,1995-09-19,"$40,000.00"
444722,Ibibia,Hiraishi,Senior Engineer,1996-10-30,9999-01-01,"$40,000.00"
444722,Ibibia,Hiraishi,Engineer,1991-10-31,1996-10-30,"$40,000.00"
444734,Shietung,Ertl,Senior Engineer,1987-01-25,9999-01-01,"$43,726.00"
444735,Phule,Hashii,Senior Staff,2001-08-13,9999-01-01,"$40,000.00"
444735,Phule,Hashii,Staff,1995-08-14,2001-08-13,"$40,000.00"
444736,Rosli,McClure,Engineer,1997-10-22,9999-01-01,"$47,690.00"
444736,Rosli,McClure,Assistant Engineer,1990-10-22,1997-10-22,"$47,690.00"
444738,Takahira,Gargeya,Senior Staff,1994-06-30,9999-01-01,"$92,947.00"
444738,Takahira,Gargeya,Staff,1986-06-30,1994-06-30,"$92,947.00"
444742,Moriyoshi,Fadgyas,Senior Staff,1994-09-09,9999-01-01,"$40,000.00"
444742,Moriyoshi,Fadgyas,Staff,1988-09-09,1994-09-09,"$40,000.00"
444758,Waiman,Hashii,Senior Engineer,1991-07-21,9999-01-01,"$40,000.00"
444758,Waiman,Hashii,Engineer,1985-07-21,1991-07-21,"$40,000.00"
444760,Kazuhiko,Brodie,Senior Staff,1997-04-16,9999-01-01,"$63,247.00"
444760,Kazuhiko,Brodie,Staff,1989-04-16,1997-04-16,"$63,247.00"
444771,Manton,Preusig,Senior Engineer,1992-07-17,9999-01-01,"$40,102.00"
444774,Remko,Benveniste,Senior Staff,1987-02-23,9999-01-01,"$40,000.00"
444781,Kasturi,Castellani,Senior Engineer,1990-10-03,9999-01-01,"$48,086.00"
444781,Kasturi,Castellani,Engineer,1985-10-03,1990-10-03,"$48,086.00"
444814,Perry,Detkin,Senior Engineer,1990-06-14,9999-01-01,"$40,000.00"
444814,Perry,Detkin,Engineer,1985-06-14,1990-06-14,"$40,000.00"
444829,Shuji,Redmiles,Senior Staff,1993-11-05,9999-01-01,"$76,088.00"
444829,Shuji,Redmiles,Staff,1988-11-05,1993-11-05,"$76,088.00"
444830,Rasikan,Koprowski,Senior Staff,1985-04-19,9999-01-01,"$61,837.00"
444832,Herbert,Conia,Senior Engineer,1997-12-05,9999-01-01,"$40,000.00"
444832,Herbert,Conia,Engineer,1992-12-05,1997-12-05,"$40,000.00"
444835,Mayumi,Seiwald,Senior Engineer,1995-01-18,9999-01-01,"$68,964.00"
444835,Mayumi,Seiwald,Engineer,1987-01-18,1995-01-18,"$68,964.00"
444837,Hinrich,Ranka,Senior Engineer,1995-04-16,9999-01-01,"$58,568.00"
444837,Hinrich,Ranka,Engineer,1988-04-15,1995-04-16,"$58,568.00"
444853,Mahmut,Schoegge,Senior Staff,1998-01-14,9999-01-01,"$43,309.00"
444853,Mahmut,Schoegge,Staff,1989-01-14,1998-01-14,"$43,309.00"
444858,Rosli,Fandrianto,Senior Staff,1992-06-14,9999-01-01,"$56,473.00"
444858,Rosli,Fandrianto,Staff,1985-06-14,1992-06-14,"$56,473.00"
444867,Valter,Marshall,Senior Staff,1996-02-11,9999-01-01,"$61,925.00"
444867,Valter,Marshall,Staff,1987-02-11,1996-02-11,"$61,925.00"
444871,Shao,Suppi,Senior Staff,1997-01-08,9999-01-01,"$56,621.00"
444871,Shao,Suppi,Staff,1988-01-09,1997-01-08,"$56,621.00"
444882,Masoud,Cronau,Senior Engineer,1998-11-01,9999-01-01,"$41,230.00"
444892,Eishiro,Stafford,Senior Engineer,1991-09-04,9999-01-01,"$40,000.00"
444892,Eishiro,Stafford,Engineer,1985-09-04,1991-09-04,"$40,000.00"
444907,Sigeru,Manders,Senior Engineer,1987-08-26,9999-01-01,"$58,842.00"
444922,Jordanka,Naudin,Senior Staff,1986-09-09,9999-01-01,"$72,782.00"
444934,Oddvar,Attimonelli,Senior Staff,1993-01-30,9999-01-01,"$62,744.00"
444934,Oddvar,Attimonelli,Staff,1986-01-30,1993-01-30,"$62,744.00"
444946,Toshimori,Erva,Engineer,1997-01-14,9999-01-01,"$40,000.00"
444946,Toshimori,Erva,Assistant Engineer,1991-01-15,1997-01-14,"$40,000.00"
444957,Anneke,Demeyer,Senior Engineer,1999-08-27,9999-01-01,"$40,000.00"
444957,Anneke,Demeyer,Engineer,1993-08-27,1999-08-27,"$40,000.00"
444957,Anneke,Demeyer,Assistant Engineer,1987-08-28,1993-08-27,"$40,000.00"
444978,Subbu,Poupard,Senior Staff,1990-10-24,9999-01-01,"$55,545.00"
444978,Subbu,Poupard,Staff,1985-10-24,1990-10-24,"$55,545.00"
444979,Takahira,Iisaku,Senior Engineer,1997-01-03,9999-01-01,"$40,000.00"
444979,Takahira,Iisaku,Engineer,1988-01-04,1997-01-03,"$40,000.00"
444986,Masaki,Eldridge,Staff,1997-03-20,9999-01-01,"$78,968.00"
445010,Yuqun,Brobst,Senior Engineer,1997-07-17,9999-01-01,"$40,000.00"
445013,Douadi,Rodier,Senior Engineer,1998-07-25,9999-01-01,"$40,000.00"
445013,Douadi,Rodier,Engineer,1992-07-25,1998-07-25,"$40,000.00"
445020,Renny,Ligten,Senior Staff,1993-01-01,9999-01-01,"$56,671.00"
445020,Renny,Ligten,Staff,1987-01-02,1993-01-01,"$56,671.00"
445023,Tadahiro,Dredge,Senior Staff,1995-07-22,9999-01-01,"$80,716.00"
445023,Tadahiro,Dredge,Staff,1988-07-21,1995-07-22,"$80,716.00"
445026,Kitty,Kohling,Senior Engineer,1996-01-03,9999-01-01,"$48,687.00"
445035,Ugo,Brodal,Senior Engineer,1999-04-07,9999-01-01,"$68,414.00"
445035,Ugo,Brodal,Engineer,1994-04-07,1999-04-07,"$68,414.00"
445039,Manu,Stemann,Senior Staff,1985-11-03,9999-01-01,"$40,000.00"
445046,Hercules,Kusakari,Senior Engineer,1993-03-24,9999-01-01,"$68,480.00"
445046,Hercules,Kusakari,Engineer,1985-03-24,1993-03-24,"$68,480.00"
445050,Yongmin,Condotta,Senior Staff,2001-01-09,9999-01-01,"$40,000.00"
445050,Yongmin,Condotta,Staff,1992-01-10,2001-01-09,"$40,000.00"
445065,Sandeepan,Heinisuo,Senior Engineer,1987-03-29,9999-01-01,"$49,232.00"
445076,Limsoon,Holburn,Senior Staff,1996-10-12,9999-01-01,"$40,000.00"
445076,Limsoon,Holburn,Staff,1988-10-12,1996-10-12,"$40,000.00"
445077,Parke,Marquardt,Senior Staff,1993-11-14,9999-01-01,"$60,780.00"
445077,Parke,Marquardt,Staff,1987-11-15,1993-11-14,"$60,780.00"
445080,Toshimi,Takanami,Senior Engineer,1996-01-16,9999-01-01,"$51,662.00"
445082,Gro,Iacovou,Senior Staff,1992-10-21,9999-01-01,"$80,474.00"
445082,Gro,Iacovou,Staff,1985-10-21,1992-10-21,"$80,474.00"
445085,Chenxi,Chorvat,Senior Staff,1995-07-19,9999-01-01,"$52,117.00"
445085,Chenxi,Chorvat,Staff,1988-07-18,1995-07-19,"$52,117.00"
445093,Masaru,Oskamp,Senior Staff,1992-07-18,9999-01-01,"$48,252.00"
445102,Niteen,Baak,Senior Engineer,1987-02-15,9999-01-01,"$48,396.00"
445110,Heeju,Beerel,Senior Engineer,2000-02-15,9999-01-01,"$66,936.00"
445110,Heeju,Beerel,Engineer,1993-02-14,2000-02-15,"$66,936.00"
445122,Brendon,Farrow,Senior Staff,1994-03-12,9999-01-01,"$55,242.00"
445122,Brendon,Farrow,Staff,1986-03-12,1994-03-12,"$55,242.00"
445124,Mariusz,Comyn,Engineer,1997-03-03,9999-01-01,"$54,999.00"
445126,Sedat,Sadowski,Senior Engineer,1987-06-15,9999-01-01,"$40,000.00"
445132,Yinlin,Bisiani,Senior Engineer,1993-04-15,9999-01-01,"$50,635.00"
445132,Yinlin,Bisiani,Engineer,1985-04-15,1993-04-15,"$50,635.00"
445137,Uinam,Burnard,Senior Engineer,1996-06-12,9999-01-01,"$52,958.00"
445137,Uinam,Burnard,Engineer,1987-06-13,1996-06-12,"$52,958.00"
445138,Janalee,Muhling,Senior Engineer,2000-11-02,9999-01-01,"$56,256.00"
445138,Janalee,Muhling,Engineer,1992-11-02,2000-11-02,"$56,256.00"
445139,Yahiko,Oskamp,Senior Staff,1990-09-01,9999-01-01,"$51,566.00"
445139,Yahiko,Oskamp,Staff,1985-09-01,1990-09-01,"$51,566.00"
445160,Rimli,Eiron,Senior Engineer,1990-03-01,9999-01-01,"$60,548.00"
445160,Rimli,Eiron,Engineer,1985-03-01,1990-03-01,"$60,548.00"
445163,Saeed,Karunanithi,Senior Staff,1988-02-15,9999-01-01,"$44,659.00"
445176,Berni,Leuchs,Senior Engineer,1994-11-21,9999-01-01,"$52,865.00"
445176,Berni,Leuchs,Engineer,1986-11-21,1994-11-21,"$52,865.00"
445181,Steve,Ranft,Engineer,1998-04-05,9999-01-01,"$71,896.00"
445182,Subhankar,Kitai,Senior Staff,1995-08-26,9999-01-01,"$64,293.00"
445190,Nimmagadda,Millington,Senior Staff,1996-09-04,9999-01-01,"$40,000.00"
445190,Nimmagadda,Millington,Staff,1987-09-05,1996-09-04,"$40,000.00"
445202,Gudjon,Sanella,Senior Engineer,1994-01-11,9999-01-01,"$48,617.00"
445202,Gudjon,Sanella,Engineer,1989-01-11,1994-01-11,"$48,617.00"
445210,Qingxiang,Biron,Technique Leader,1999-07-19,9999-01-01,"$55,393.00"
445218,Gino,Decaestecker,Staff,1999-05-30,9999-01-01,"$58,753.00"
445220,Florina,Luft,Senior Staff,2002-06-17,9999-01-01,"$58,098.00"
445220,Florina,Luft,Staff,1997-06-17,2002-06-17,"$58,098.00"
